isoo,wH_data,wL_data,w_data,GDPc_data,Hn_data,WR_data,Hr_data,mH_data,mL_data,GNIc_data,RemGDP_data,wap_data,exp_prim_data,exp_seco_data,exp_tert_data,cs_h_data,RemiT_data,GovExp_data,EduExp_data,GovCons_data,c_low,c_high
PRY,16090.56298251774,5787.973470393126,6918.042290737497,3294.685990338164,.11188173,2.779999435869019,.10968784294613,.0445178714076138,.022999592440397,3294.685990338164,.0228596131526125,.612908515930176,.0794887,.1116064,.1426133,.0909665450453758,464917000.0000001,.216154,.0277293992042542,.0880070558203927,.2542197,.1426133
QAT,22233.10353413206,8389.851898572164,10720.80005776451,17311.09411012999,.16937405,2.649999523581081,.1683815494045285,.0088760573282919,.0018427637287422,17311.09411012999,.003419016148629,.8516962432861329,.1021809,.1085565,.9093253243584939,.1098881587386131,275384615.3846154,.28454463682488,.0453965997695923,.1398389986000755,.3551389,.2465824
ROM,16076.8680932781,4783.359404202984,6217.029553160833,4895.162293001144,.13945264,3.360999401205745,.1269463891540389,.202686271369104,.1114092943220604,4895.162293001144,.0068893685888393,.70149528503418,.1378714,.1388837,.2458628,.2494787871837616,890704184.8379446,.409009,.0349537992477417,.1546739020405306,.340498,.2016143
RWA,12678.17672792215,2622.167259630217,2688.566926536921,1020.021179920054,.00976244,4.834999247801623,.0066029837298852,.3282607548030324,.0036720161448348,1020.021179920054,.0172636298824287,.5302119827270509,.0764487,.3449434,1.7351484,.0869599729776382,92620992.72430781,.26205689145162,.0461529016494751,.1307968494306058,2.0800918,1.7351484
SAU,31853.82622487644,11331.85047661484,15809.20015342638,8435.317913598052,.22008447,2.810999517740913,.2181734220785645,.0127046243964443,.0016162145849751,8435.317913598052,.0003699898503465,.663023223876953,.1766133,.1760221,1.571711996160965,.1925778836011887,231344000,.38634898738889,.0513781023025513,.2020281245870713,.4226044999999999,.2465824
SDN,16837.5268828789,3525.445944163273,4158.293433955886,1524.101311201537,.04994423,4.77599916423484,.0475393360892284,.0542289919318453,.0038696893031413,1524.101311201537,.0229278301007283,.548043060302734,0,0,0,.058720488101244,1172117177.128216,.19040105790054,.0221867990493774,.1067841852106348,.4094098,.2567837
SEN,17283.13684369877,3618.747869134909,4000.32740817093,1456.147987203285,.036143,4.775999176707063,.0279251080854275,.2610583554712161,.0354458859975579,1456.147987203285,.1052807986913715,.532719421386719,.167507,.2526933,1.9135265,.1331424564123154,1501858056.623089,.27178183112008,.0518251991271973,.1353740043532166,2.1662198,1.9135265
SGP,67986.38479780318,19570.06352065969,41762.48495567111,28106.83727390956,.4634756099999999,3.473999188915838,.4583665352842096,.0419563763351674,.022053072796917,28106.83727390956,0,.736465225219727,.1086314,.1653481,.2523741,.1081722378730774,0,.14432361433499,.0308044004440308,.09691568385966,.4177222,.2523741
SLB,16276.64126734142,3448.441756752327,5278.57911277179,2079.487234544238,.14550873,4.719998890939783,.1426651771753915,.0282989064808176,.0056332458496608,2079.487234544238,.0202320036506219,.5595321273803711,0,0,0,0,14717321.40780836,.56354190687783,.0986063003540039,.3323005611124665,.4025622,.2524782
SLE,8902.930724820613,1864.09801370435,2042.0840003144,686.4424362177259,.03557092,4.775999255065265,.0252862930424474,.3084503352705831,.0168040459977872,686.4424362177259,.0127918168874246,.552770729064941,.0770711,.1305762,.6858689148966776,.134149894118309,45207772.46222678,.20550955957103,.0258863997459412,.1039971473586013,.3873599,.2567837
SLV,16721.4138368154,5323.596582590285,6314.986129649986,2940.418907444098,.09395585,3.140999431004841,.0869806494477877,.3267314698513725,.2671415216976587,2940.418907444098,.1726933358063689,.610430526733398,.1136629,.1305389,.2041816,.1860612630844116,3637384899.882939,.2514866666666667,.0404806995391846,.157116357833295,.3347205,.2041816
SOM,16874.37686652895,3533.161564621388,3893.81890506186,978.065349286187,.03722868,4.775999217102658,.0270333198497219,.3184491021793501,.0514693420236203,978.065349286187,0,.494851531982422,0,0,0,0,0,.1396017047510723,.01277,.0874,.4094098,.2567837
SRB,8486.940489547495,2500.572180047955,3267.02434009294,3620.208354404774,.12923454,3.393999404322227,.1280329108432455,.0684775342617408,.0584373663089913,3620.208354404774,.0928080614878155,.6807159423828131,.5110212,.1242232,.4046815,.2729031145572662,3964048907.776432,.46197801996238,.0432780981063843,.1913874604520736,.5289047,.4046815
STP,18311.66186367958,3834.100695855289,3958.106096977819,1484.154468468993,.03261918,4.775999201970547,.0085653515592203,.7851500008722418,.1614483409506708,1484.154468468993,.0179770855180931,.5480451965332029,.1815703,.180547,1.3553961,.6214726567268372,4920696.346289172,.49056194199938,.0965147018432617,.1393,.5998567,.4193097
SUR,23766.94947354943,6919.055148330528,7874.591931734035,4182.615207714785,.10924565,3.434999282999509,.0567155019469231,.6885965494170482,.3647999275892385,4182.615207714785,.0010859688752582,.6491885375976559,0,0,0,.1613354831933975,4610255.05556061,.26175737125328,.0812332112001,.133244392562328,.4025622,.2524782
SVK,22747.51338528468,18315.23222790692,18867.62759964683,13033.30805565927,.13526209,1.241999724722261,.1246300386022265,.18691509820933,.090032529523214,13033.30805565927,.0189223599817447,.7256568908691411,.2157581,.1894678,.2208985,.2849445641040802,1798925790.452371,.3997100327162,.0408471012115479,.1935804068982035,.3751654,.1856976
SVN,32917.21119899194,22151.56100150351,23790.03306984775,18170.44385372197,.15965797,1.485999618571248,.1521944367769343,.0576850621729516,.0439190328150563,18170.44385372197,.0072936156402394,.6932653808593749,.3041403,.3054208,.2580786,.2122299671173096,235512229.1187501,.46880420021836,.0554546022415161,.2041953740451831,.5439607,.2385399
SWE,37718.06906749421,29793.10954623656,32272.71220999163,24409.17634051963,.32009411,1.265999744301908,.3128852150101041,.0510176099944705,.0210532035115779,24409.17634051963,.0071253981820144,.652895736694336,.2615131,.3018899,.3842777,.2048350274562836,4160523243.244801,.5392,.0652268981933594,.2503236949155483,.6975511,.3956612
SWZ,14511.36000873412,3596.372598830095,4407.853457217671,3150.208980398897,.07656392,4.034999046943769,.0743455606418067,.034076340499406,.0028649710781693,3150.208980398897,.0228641599387079,.5781864547729491,.1319017,.2764316,1.2819209,.1852937787771225,77966226.47239555,.36364041264969,.0611837005615234,.208988033748338,1.5583525,1.2819209
SYR,46986.43509356478,15568.73652208538,18291.10365907914,8360.161085005529,.09132462,3.017999246561281,.0866507497613174,.0668204067501693,.0114266527793449,8360.161085005529,.0259570639793326,.6053612518310549,.1774459,.1506868,.4940899,.300972580909729,1508502034,.26575291108106,.0513013982772827,.1230532265913909,.6365462000000001,.4940899
TCD,5708.289349766156,2056.300502970422,2093.588768200724,705.7424750060255,.01110191,2.775999588348233,.0102103995369587,.082212263117676,.0011769302379453,705.7424750060255,0,.486557235717773,.0708025,.1508423,2.1150163,.1535782366991043,0,.30464258828139,.0198194003105164,.0673529152085569,2.2658586,2.1150163
TGO,6247.205400645526,1308.041539548021,1598.445559725016,605.5978888051953,.0634697,4.775999241434012,.0587961906800285,.0872845200865176,.0098191666117965,605.5978888051953,.0989308228418668,.551876983642578,.1056538,.1690265,.7865386,.172419935464859,320068877.7000907,.22549201681613,.0409635019302368,.1336283457031089,.9391647,.7865386
THA,32242.81175758452,10797.99657591452,13317.62997258824,8750.101422591362,.11855474,2.98599944266548,.117493826611636,.0167494471947638,.0066770293385797,8750.101422591362,.0093860342970688,.7179833984375,.1836191,.140318,.1603965,.1951866149902344,4210395759.000001,.230332,.035084400177002,.1580081503347707,.3007145,.1603965
TJK,4050.291570935221,1205.085460700579,1472.276593140733,1540.488075429839,.09437767,3.360999450263531,.093909236128457,.0063423309372135,.0008692779981776,1540.488075429839,.3765459762682146,.6078207397460941,.019409925,.0383910686168321,.1552794,.291863888502121,2361711062.444,.26138521084609,.0400675010681152,.1132670366008151,.4274418999999999,.1552794
TKM,21500.91411354692,6397.17881166766,7963.074467363185,4382.8950093187,.10461852,3.360999394660022,.1036760526053903,.0115598313812998,.0015245360056116,4382.8950093187,.001799580114894,.666476898193359,0,0,0,.1372542977333069,38135999.2980957,.14064351573144,.0304924988746643,.071284298188372,.5136575,.241495
TON,39375.62614733182,10737.83300805072,12728.52513966503,5109.597204880128,.13008577,3.666999302169238,.0695127631494678,.7317657192348438,.4630751484086507,5109.597204880128,.2509259776110408,.566619911193848,.09667,.1912044793160796,1.2653,.1817565263425814,86996533.36691423,.3148073437756,.03908,.1817565263425814,1.3398081,1.2653
TTO,96729.40796786152,30068.20924137099,33988.23884192188,21314.37855402112,.1422261400000001,3.216999296212529,.0588052671635068,.6937968554535084,.1873949382403262,21314.37855402112,.0050511008677472,.709852066040039,.1509929,.2986502412840062,1.343711669874992,0,119057011.3386548,.38428774254614,.03137,.1062,.4029118,.2524782
TUN,32257.91074960243,8344.003574464501,10641.72026408251,6102.713929891405,.10478493,3.865999152771537,.0960828639498453,.1537225389800864,.0681051802884642,6102.713929891405,.0444357351583221,.695595397949219,.1743237,.2455746,.5335777,.2098356336355209,2054992107.426066,.30925139599212,.0625480985641479,.1661705350133614,.752016,.5064414
TUR,39141.98148064914,11398.36616567841,13865.93565002314,8066.381545855525,.08842513,3.433999304085306,.0889418864964297,.0611503599279217,.0539671646621743,8066.381545855525,.002828841103275,.6624783325195309,.1327685,.1175159,.4271303,.2002959698438644,1971200000,.35552,.0275062990188599,.1487455790620181,.5446462000000001,.4271303
TZA,9649.212622757423,2020.354714174946,2090.273478514879,744.3831450011318,.01163654,4.775999261445474,.0091650369134906,.2162198106044128,.0023721322009803,744.3831450011318,.0041349474615389,.520453224182129,0,0,0,.1759899407625198,244129819.1200054,.27484200424561,.0454169988632202,.1036220390098653,6.4340118,6.316187
UGA,13653.37142936569,2858.746590854335,3123.116646358937,1007.938925729722,.02877541,4.775999199455238,.0244908979663122,.1562676580318145,.0042893220018201,1007.938925729722,.0399171477662693,.486946868896484,.0423554,.0837751339942514,.8272859,.1216651052236557,800980691.1213118,.22408710099637,.0174151003360748,.0830913262951398,.9777195000000001,.8272859
UKR,12209.4149005235,5359.708805162291,6485.852054846998,5003.065617254425,.17545252,2.277999672064982,.1644075284408713,.0994501829329547,.0260772699552647,5003.065617254425,.0397362568015149,.703200988769531,.281313,.2750638,.3775878,.2420640736818314,7105800000,.49003804838306,.0616237020492554,.1938803682970984,.6651777000000001,.3901139
URY,30840.9594086928,14089.06688499071,15965.77427809756,9893.041978148362,.1213473,2.188999432002706,.112029574595916,.136733963996339,.0550184292072678,9893.041978148362,.0036593634249629,.63619556427002,.1203765,.146766,.2916904,.1244594976305962,110862400,.326925,.0435526990890503,.1264589595437452,.4384564,.2916904
USA,79589.36275370368,48678.5209360758,58392.76345554758,31177.72197167913,.3162907699999999,1.634999610161116,.3142665145383369,.0129668923588619,.0036563511755802,31177.72197167913,.0003778020717476,.670960998535156,.2205341,.2428969,.2083643,.1210594996809959,5888200000,.424577,.0493104982376099,.1674315749623364,.4512612,.2083643
UZB,31405.28673616319,9209.763120680229,10940.25809857783,5284.073870908759,.08195363,3.40999940222606,.0779659452003403,.0572640066759945,.0047419957823374,5284.073870908759,.0761110585354529,.658378524780273,0,0,0,.4838200509548187,3580858007.8125,.32067135184069,.0609001016616821,.1333194549932582,.5136575,.241495
VCT,26927.99740656395,6827.586912686376,9257.979067953031,5141.806894333477,.19141297,3.943999212449262,.1209125632537172,.6112176097347188,.3308679654862413,5141.806894333477,.0420387223108434,.6675601196289059,0,0,0,.2784036099910736,29046978.81481481,.3285008059855,.0508522987365723,.193,.4272176,.2524782
VEN,37857.13342393121,15585.4850127727,20064.5406777789,10596.13855763771,.20914359,2.428999379416574,.2011101999420081,.0615108657040564,.0141088983901222,10596.13855763771,.000600784254566,.649010620117188,.1755981,.1628547,.2051275,.1341646462678909,133600000,.369473,.0687468004226685,.1120953883845834,.3679822,.2051275
VNM,17836.75736661284,4181.144296148002,5065.322255593482,2970.230150510311,.07217588,4.26599899530984,.0647483166726386,.131808602963585,.02446709282944,2970.230150510311,.0645528552526565,.6996945190429691,.1959413,.3875540937521025,.3238883,.0933360084891319,7937000000,.32697619926482,.0513721990585327,.0599273899495233,.4495015999999999,.3238883
VUT,28073.86216295893,7676.747864305707,8272.711099034555,3089.523891322868,.03728034,3.656999377756424,.0292180171176566,.2348243245510291,.0155080992477465,3089.523891322868,.0160785942564821,.578517036437988,.1615883,.2102094,1.438001948603287,.1889062315938273,15200219.48891404,.27117403660674,.0501294994354248,.1889062315938273,3.5148662,2.6257856
WSM,31400.16046238408,8595.720158692582,10123.1979873629,3861.904864153585,.11837425,3.652999386052613,.0669815969314998,.6969404795827018,.43319246085527,3861.904864153585,0,.566734237670898,.0896586,.1302062,1.2100249,0,136475093.7966316,.4364717213715,.0514420986175537,.2034,1.967805,1.8759817
YEM,24334.5451940765,5264.939182263249,7846.776867249613,2698.69140451188,.13580406,4.62199929603285,.1353901954443614,.0120549510254834,.0085603983900519,2698.69140451188,.0565201180846908,.5531954193115231,.1805957,.1176636,1.607152055621444,.1147236898541451,1770288000,.30071194564293,.0515143013000488,.1306,.364246,.2465824
ZAF,41726.28657015291,8736.66135110988,10096.5012131328,4793.2717207136,.05196583,4.775999079425474,.0412202276623005,.2219678714902042,.0080269219654154,4793.2717207136,.0026930102912724,.6506326293945309,.1720415,.1937539,.3920118,.1878716498613358,991654530.4351714,.3559,.0572173976898193,.2022963790633668,.5857657000000001,.3920118
ZAR,7247.79120547269,1517.544435978169,1679.07385709423,249.4343113666063,.03643909,4.775999327361347,.0281889118590803,.2378057476919002,.0062948117283491,249.4343113666063,.0013686145121762,.5170391845703129,.0310452,.0953216,.7292908,.1532877832651138,406650634.918488,.28080579900579,.015249799489975,.0729510963115609,.8246124,.7292908
ZMB,8094.436965308484,1694.815392731718,1959.632047621553,844.5067300887936,.04649501,4.775999203229917,.0413800490992482,.1185156373912679,.0042428137358816,844.5067300887936,.0036731232508779,.5043443679809571,.1432072,.2832508338710425,1.274425392519265,.0997772514820099,54451412.54400001,.22613232782577,.010997200012207,.0937963703009065,.4094098,.2567837
ZWE,9310.593334586456,1949.454535635485,2234.663680213273,778.9351134980089,.05600462,4.775999216391768,.0387452474905694,.33122760116395,.0156435587234066,778.9351134980089,.1478997355595906,.54783519744873,.1401205,.2216475,1.6679841,.1608684509992599,1330400865.296466,.28681961709544,.0154405999183655,.1531562371923753,.6944370000000001,.4727895
