isoo,isod,Nijl,Nijh,dums
TGO,COM,0,0,0
TGO,CPV,0,0,0
TGO,CRI,0,0,0
TGO,CUB,0,0,0
TGO,CYP,0,0,0
TGO,CZE,3,5,0
TGO,DEU,0,0,0
TGO,DJI,0,0,0
TGO,DNK,66,14,0
TGO,DOM,0,0,0
TGO,DZA,0,0,0
TGO,ECU,0,0,0
TGO,EGY,0,0,0
TGO,ERI,0,0,0
TGO,ESP,380,90,0
TGO,EST,0,0,0
TGO,ETH,0,0,0
TGO,FIN,31,13,0
TGO,FJI,0,0,0
TGO,FRA,11106,7419,0
TGO,FSM,0,0,0
TGO,GAB,0,0,0
TGO,GBR,683,580,0
TGO,GEO,0,0,0
TGO,GHA,0,0,0
TGO,GIN,0,0,0
TGO,GMB,0,0,0
TGO,GNB,0,0,0
TGO,GNQ,0,0,0
TGO,GRC,8,1,0
TGO,GRD,0,0,0
TGO,GTM,0,0,0
TGO,GUY,0,0,0
TGO,HND,0,0,0
TGO,HRV,0,0,0
TGO,HTI,0,0,0
TGO,HUN,4,1,0
TGO,IDN,0,0,0
TGO,IND,0,0,0
TGO,IRL,158,58,0
TGO,IRN,0,0,0
TGO,IRQ,0,0,0
TGO,ISL,0,1,0
TGO,ISR,0,0,0
TGO,ITA,2457,360,0
TGO,JAM,0,0,0
TGO,JOR,0,0,0
TGO,JPN,6,8,0
TGO,KAZ,0,0,0
TGO,KEN,0,0,0
TGO,KGZ,0,0,0
TGO,KHM,0,0,0
TGO,KWT,0,0,0
TGO,LAO,0,0,0
TGO,LBN,0,0,0
TGO,LBR,0,0,0
TGO,LBY,0,0,0
TGO,LCA,0,0,0
TGO,LKA,0,0,0
TGO,LSO,0,0,0
TGO,LTU,0,0,0
TGO,LUX,75,41,0
TGO,LVA,0,0,0
TGO,MAR,0,0,0
TGO,MDA,0,0,0
TGO,MDG,0,0,0
TGO,MDV,0,0,0
TGO,MEX,0,0,0
TGO,MKD,0,0,0
TGO,MLI,0,0,0
TGO,MLT,0,0,0
TGO,MMR,0,0,0
TGO,MNG,0,0,0
TGO,MOZ,0,0,0
TGO,MRT,0,0,0
TGO,MUS,0,0,0
TGO,MWI,0,0,0
TGO,MYS,0,0,0
TGO,NAM,0,0,0
TGO,NER,0,0,0
TGO,NGA,0,0,0
TGO,NIC,0,0,0
TGO,NLD,645,90,0
TGO,NOR,46,25,0
TGO,NPL,0,0,0
TGO,NZL,0,0,0
TGO,OMN,0,0,0
TGO,PAK,0,0,0
TGO,PAN,0,0,0
TGO,PER,0,0,0
TGO,PHL,0,0,0
TGO,PNG,0,0,0
TGO,POL,14,0,0
TGO,PRT,46,5,0
TGO,PRY,0,0,0
TGO,QAT,0,0,0
TGO,ROM,0,0,0
TGO,RWA,0,0,0
TGO,SAU,0,0,0
TGO,SDN,0,0,0
TGO,SEN,0,0,0
TGO,SGP,0,0,0
TGO,SLB,0,0,0
TGO,SLE,0,0,0
TGO,SLV,0,0,0
TGO,SOM,0,0,0
TGO,SRB,0,0,0
TGO,STP,0,0,0
TGO,SUR,0,0,0
TGO,SVK,0,1,0
TGO,SVN,3,0,0
TGO,SWE,145,90,0
TGO,SWZ,0,0,0
TGO,SYR,0,0,0
TGO,TCD,0,0,0
TGO,TGO,2289912,143049,1
TGO,THA,0,0,0
TGO,TJK,0,0,0
TGO,TKM,0,0,0
TGO,TON,0,0,0
TGO,TTO,0,0,0
TGO,TUN,0,0,0
TGO,TUR,0,0,0
TGO,TZA,0,0,0
TGO,UGA,0,0,0
TGO,UKR,0,0,0
TGO,URY,0,0,0
TGO,USA,4791,2927,0
TGO,UZB,0,0,0
TGO,VCT,0,0,0
TGO,VEN,0,0,0
TGO,VNM,0,0,0
TGO,VUT,0,0,0
TGO,WSM,0,0,0
TGO,YEM,0,0,0
TGO,ZAF,0,0,0
TGO,ZAR,0,0,0
TGO,ZMB,0,0,0
TGO,ZWE,0,0,0
THA,AFG,0,0,0
THA,AGO,0,0,0
THA,ALB,0,0,0
THA,ARE,0,0,0
THA,ARG,0,0,0
THA,ARM,0,0,0
THA,AUS,15856,9452,0
THA,AUT,2165,0,0
THA,AZE,0,0,0
THA,BDI,0,0,0
THA,BEL,2516,390,0
THA,BEN,0,0,0
THA,BFA,0,0,0
THA,BGD,0,0,0
THA,BGR,0,0,0
THA,BHR,0,0,0
THA,BHS,0,0,0
THA,BIH,0,0,0
THA,BLR,0,0,0
THA,BLZ,0,0,0
THA,BOL,0,0,0
THA,BRA,0,0,0
THA,BRB,0,0,0
THA,BRN,0,0,0
THA,BTN,0,0,0
THA,BWA,0,0,0
THA,CAF,0,0,0
THA,CAN,4325,3571,0
THA,CHE,10066,1250,0
THA,CHL,0,0,0
THA,CHN,0,0,0
THA,CIV,0,0,0
THA,CMR,0,0,0
THA,COG,0,0,0
THA,COL,0,0,0
THA,COM,0,0,0
THA,CPV,0,0,0
THA,CRI,0,0,0
THA,CUB,0,0,0
THA,CYP,0,0,0
THA,CZE,175,29,0
THA,DEU,39452,0,0
THA,DJI,0,0,0
THA,DNK,5018,543,0
THA,DOM,0,0,0
THA,DZA,0,0,0
THA,ECU,0,0,0
THA,EGY,0,0,0
THA,ERI,0,0,0
THA,ESP,710,349,0
THA,EST,8,1,0
THA,ETH,0,0,0
THA,FIN,3928,247,0
THA,FJI,0,0,0
THA,FRA,8818,2403,0
THA,FSM,0,0,0
THA,GAB,0,0,0
THA,GBR,17676,9102,0
THA,GEO,0,0,0
THA,GHA,0,0,0
THA,GIN,0,0,0
THA,GMB,0,0,0
THA,GNB,0,0,0
THA,GNQ,0,0,0
THA,GRC,257,36,0
THA,GRD,0,0,0
THA,GTM,0,0,0
THA,GUY,0,0,0
THA,HND,0,0,0
THA,HRV,0,0,0
THA,HTI,0,0,0
THA,HUN,403,76,0
THA,IDN,0,0,0
THA,IND,0,0,0
THA,IRL,858,191,0
THA,IRN,0,0,0
THA,IRQ,0,0,0
THA,ISL,742,83,0
THA,ISR,0,0,0
THA,ITA,5710,524,0
THA,JAM,0,0,0
THA,JOR,0,0,0
THA,JPN,15115,2878,0
THA,KAZ,0,0,0
THA,KEN,0,0,0
THA,KGZ,0,0,0
THA,KHM,0,0,0
THA,KWT,0,0,0
THA,LAO,0,0,0
THA,LBN,0,0,0
THA,LBR,0,0,0
THA,LBY,0,0,0
THA,LCA,0,0,0
THA,LKA,0,0,0
THA,LSO,0,0,0
THA,LTU,0,0,0
THA,LUX,182,27,0
THA,LVA,12,1,0
THA,MAR,0,0,0
THA,MDA,0,0,0
THA,MDG,0,0,0
THA,MDV,0,0,0
THA,MEX,8,0,0
THA,MKD,0,0,0
THA,MLI,0,0,0
THA,MLT,0,0,0
THA,MMR,0,0,0
THA,MNG,0,0,0
THA,MOZ,0,0,0
THA,MRT,0,0,0
THA,MUS,0,0,0
THA,MWI,0,0,0
THA,MYS,0,0,0
THA,NAM,0,0,0
THA,NER,0,0,0
THA,NGA,0,0,0
THA,NIC,0,0,0
THA,NLD,6475,1279,0
THA,NOR,6696,1006,0
THA,NPL,0,0,0
THA,NZL,3033,1221,0
THA,OMN,0,0,0
THA,PAK,0,0,0
THA,PAN,0,0,0
THA,PER,0,0,0
THA,PHL,0,0,0
THA,PNG,0,0,0
THA,POL,34,17,0
THA,PRT,414,25,0
THA,PRY,0,0,0
THA,QAT,0,0,0
THA,ROM,0,0,0
THA,RWA,0,0,0
THA,SAU,0,0,0
THA,SDN,0,0,0
THA,SEN,0,0,0
THA,SGP,0,0,0
THA,SLB,0,0,0
THA,SLE,0,0,0
THA,SLV,0,0,0
THA,SOM,0,0,0
THA,SRB,0,0,0
THA,STP,0,0,0
THA,SUR,0,0,0
THA,SVK,16,5,0
THA,SVN,152,6,0
THA,SWE,16315,2917,0
THA,SWZ,0,0,0
THA,SYR,0,0,0
THA,TCD,0,0,0
THA,TGO,0,0,0
THA,THA,38961981,5187264,1
THA,TJK,0,0,0
THA,TKM,0,0,0
THA,TON,0,0,0
THA,TTO,0,0,0
THA,TUN,0,0,0
THA,TUR,0,0,0
THA,TZA,0,0,0
THA,UGA,0,0,0
THA,UKR,0,0,0
THA,URY,0,0,0
THA,USA,94764,50735,0
THA,UZB,0,0,0
THA,VCT,0,0,0
THA,VEN,0,0,0
THA,VNM,0,0,0
THA,VUT,0,0,0
THA,WSM,0,0,0
THA,YEM,0,0,0
THA,ZAF,0,0,0
THA,ZAR,0,0,0
THA,ZMB,0,0,0
THA,ZWE,0,0,0
TJK,AFG,0,0,0
TJK,AGO,0,0,0
TJK,ALB,0,0,0
TJK,ARE,0,0,0
TJK,ARG,0,0,0
TJK,ARM,0,0,0
TJK,AUS,18,43,0
TJK,AUT,0,0,0
TJK,AZE,0,0,0
TJK,BDI,0,0,0
TJK,BEL,1,0,0
TJK,BEN,0,0,0
TJK,BFA,0,0,0
TJK,BGD,0,0,0
TJK,BGR,0,0,0
TJK,BHR,0,0,0
TJK,BHS,0,0,0
TJK,BIH,0,0,0
TJK,BLR,0,0,0
TJK,BLZ,0,0,0
TJK,BOL,0,0,0
TJK,BRA,0,0,0
TJK,BRB,0,0,0
TJK,BRN,0,0,0
TJK,BTN,0,0,0
TJK,BWA,0,0,0
TJK,CAF,0,0,0
TJK,CAN,90,470,0
TJK,CHE,0,0,0
TJK,CHL,0,0,0
TJK,CHN,0,0,0
TJK,CIV,0,0,0
TJK,CMR,0,0,0
TJK,COG,0,0,0
TJK,COL,0,0,0
TJK,COM,0,0,0
TJK,CPV,0,0,0
TJK,CRI,0,0,0
TJK,CUB,0,0,0
TJK,CYP,0,0,0
TJK,CZE,59,71,0
TJK,DEU,0,0,0
TJK,DJI,0,0,0
TJK,DNK,7,6,0
TJK,DOM,0,0,0
TJK,DZA,0,0,0
TJK,ECU,0,0,0
TJK,EGY,0,0,0
TJK,ERI,0,0,0
TJK,ESP,5,25,0
TJK,EST,175,175,0
TJK,ETH,0,0,0
TJK,FIN,5,5,0
TJK,FJI,0,0,0
TJK,FRA,58,114,0
TJK,FSM,0,0,0
TJK,GAB,0,0,0
TJK,GBR,86,217,0
TJK,GEO,0,0,0
TJK,GHA,0,0,0
TJK,GIN,0,0,0
TJK,GMB,0,0,0
TJK,GNB,0,0,0
TJK,GNQ,0,0,0
TJK,GRC,55,36,0
TJK,GRD,0,0,0
TJK,GTM,0,0,0
TJK,GUY,0,0,0
TJK,HND,0,0,0
TJK,HRV,0,0,0
TJK,HTI,0,0,0
TJK,HUN,7,9,0
TJK,IDN,0,0,0
TJK,IND,0,0,0
TJK,IRL,18,18,0
TJK,IRN,0,0,0
TJK,IRQ,0,0,0
TJK,ISL,1,1,0
TJK,ISR,0,0,0
TJK,ITA,117,64,0
TJK,JAM,0,0,0
TJK,JOR,0,0,0
TJK,JPN,15,5,0
TJK,KAZ,0,0,0
TJK,KEN,0,0,0
TJK,KGZ,0,0,0
TJK,KHM,0,0,0
TJK,KWT,0,0,0
TJK,LAO,0,0,0
TJK,LBN,0,0,0
TJK,LBR,0,0,0
TJK,LBY,0,0,0
TJK,LCA,0,0,0
TJK,LKA,0,0,0
TJK,LSO,0,0,0
TJK,LTU,0,0,0
TJK,LUX,2,2,0
TJK,LVA,644,403,0
TJK,MAR,0,0,0
TJK,MDA,0,0,0
TJK,MDG,0,0,0
TJK,MDV,0,0,0
TJK,MEX,0,0,0
TJK,MKD,0,0,0
TJK,MLI,0,0,0
TJK,MLT,0,0,0
TJK,MMR,0,0,0
TJK,MNG,0,0,0
TJK,MOZ,0,0,0
TJK,MRT,0,0,0
TJK,MUS,0,0,0
TJK,MWI,0,0,0
TJK,MYS,0,0,0
TJK,NAM,0,0,0
TJK,NER,0,0,0
TJK,NGA,0,0,0
TJK,NIC,0,0,0
TJK,NLD,0,0,0
TJK,NOR,27,31,0
TJK,NPL,0,0,0
TJK,NZL,0,0,0
TJK,OMN,0,0,0
TJK,PAK,0,0,0
TJK,PAN,0,0,0
TJK,PER,0,0,0
TJK,PHL,0,0,0
TJK,PNG,0,0,0
TJK,POL,10,44,0
TJK,PRT,1,8,0
TJK,PRY,0,0,0
TJK,QAT,0,0,0
TJK,ROM,0,0,0
TJK,RWA,0,0,0
TJK,SAU,0,0,0
TJK,SDN,0,0,0
TJK,SEN,0,0,0
TJK,SGP,0,0,0
TJK,SLB,0,0,0
TJK,SLE,0,0,0
TJK,SLV,0,0,0
TJK,SOM,0,0,0
TJK,SRB,0,0,0
TJK,STP,0,0,0
TJK,SUR,0,0,0
TJK,SVK,2,4,0
TJK,SVN,0,0,0
TJK,SWE,40,85,0
TJK,SWZ,0,0,0
TJK,SYR,0,0,0
TJK,TCD,0,0,0
TJK,TGO,0,0,0
TJK,THA,0,0,0
TJK,TJK,7136500,739643,1
TJK,TKM,0,0,0
TJK,TON,0,0,0
TJK,TTO,0,0,0
TJK,TUN,0,0,0
TJK,TUR,0,0,0
TJK,TZA,0,0,0
TJK,UGA,0,0,0
TJK,UKR,0,0,0
TJK,URY,0,0,0
TJK,USA,4766,2885,0
TJK,UZB,0,0,0
TJK,VCT,0,0,0
TJK,VEN,0,0,0
TJK,VNM,0,0,0
TJK,VUT,0,0,0
TJK,WSM,0,0,0
TJK,YEM,0,0,0
TJK,ZAF,0,0,0
TJK,ZAR,0,0,0
TJK,ZMB,0,0,0
TJK,ZWE,0,0,0
TKM,AFG,0,0,0
TKM,AGO,0,0,0
TKM,ALB,0,0,0
TKM,ARE,0,0,0
TKM,ARG,0,0,0
TKM,ARM,0,0,0
TKM,AUS,12,34,0
TKM,AUT,0,0,0
TKM,AZE,0,0,0
TKM,BDI,0,0,0
TKM,BEL,0,0,0
TKM,BEN,0,0,0
TKM,BFA,0,0,0
TKM,BGD,0,0,0
TKM,BGR,0,0,0
TKM,BHR,0,0,0
TKM,BHS,0,0,0
TKM,BIH,0,0,0
TKM,BLR,0,0,0
TKM,BLZ,0,0,0
TKM,BOL,0,0,0
TKM,BRA,0,0,0
TKM,BRB,0,0,0
TKM,BRN,0,0,0
TKM,BTN,0,0,0
TKM,BWA,0,0,0
TKM,CAF,0,0,0
TKM,CAN,0,240,0
TKM,CHE,0,0,0
TKM,CHL,0,0,0
TKM,CHN,0,0,0
TKM,CIV,0,0,0
TKM,CMR,0,0,0
TKM,COG,0,0,0
TKM,COL,0,0,0
TKM,COM,0,0,0
TKM,CPV,0,0,0
TKM,CRI,0,0,0
TKM,CUB,0,0,0
TKM,CYP,0,0,0
TKM,CZE,31,63,0
TKM,DEU,0,0,0
TKM,DJI,0,0,0
TKM,DNK,4,3,0
TKM,DOM,0,0,0
TKM,DZA,0,0,0
TKM,ECU,0,0,0
TKM,EGY,0,0,0
TKM,ERI,0,0,0
TKM,ESP,0,70,0
TKM,EST,135,179,0
TKM,ETH,0,0,0
TKM,FIN,6,6,0
TKM,FJI,0,0,0
TKM,FRA,66,85,0
TKM,FSM,0,0,0
TKM,GAB,0,0,0
TKM,GBR,139,339,0
TKM,GEO,0,0,0
TKM,GHA,0,0,0
TKM,GIN,0,0,0
TKM,GMB,0,0,0
TKM,GNB,0,0,0
TKM,GNQ,0,0,0
TKM,GRC,70,37,0
TKM,GRD,0,0,0
TKM,GTM,0,0,0
TKM,GUY,0,0,0
TKM,HND,0,0,0
TKM,HRV,0,0,0
TKM,HTI,0,0,0
TKM,HUN,8,12,0
TKM,IDN,0,0,0
TKM,IND,0,0,0
TKM,IRL,5,7,0
TKM,IRN,0,0,0
TKM,IRQ,0,0,0
TKM,ISL,1,0,0
TKM,ISR,0,0,0
TKM,ITA,127,68,0
TKM,JAM,0,0,0
TKM,JOR,0,0,0
TKM,JPN,3,2,0
TKM,KAZ,0,0,0
TKM,KEN,0,0,0
TKM,KGZ,0,0,0
TKM,KHM,0,0,0
TKM,KWT,0,0,0
TKM,LAO,0,0,0
TKM,LBN,0,0,0
TKM,LBR,0,0,0
TKM,LBY,0,0,0
TKM,LCA,0,0,0
TKM,LKA,0,0,0
TKM,LSO,0,0,0
TKM,LTU,0,0,0
TKM,LUX,2,4,0
TKM,LVA,613,519,0
TKM,MAR,0,0,0
TKM,MDA,0,0,0
TKM,MDG,0,0,0
TKM,MDV,0,0,0
TKM,MEX,0,0,0
TKM,MKD,0,0,0
TKM,MLI,0,0,0
TKM,MLT,0,0,0
TKM,MMR,0,0,0
TKM,MNG,0,0,0
TKM,MOZ,0,0,0
TKM,MRT,0,0,0
TKM,MUS,0,0,0
TKM,MWI,0,0,0
TKM,MYS,0,0,0
TKM,NAM,0,0,0
TKM,NER,0,0,0
TKM,NGA,0,0,0
TKM,NIC,0,0,0
TKM,NLD,0,0,0
TKM,NOR,19,20,0
TKM,NPL,0,0,0
TKM,NZL,0,0,0
TKM,OMN,0,0,0
TKM,PAK,0,0,0
TKM,PAN,0,0,0
TKM,PER,0,0,0
TKM,PHL,0,0,0
TKM,PNG,0,0,0
TKM,POL,38,22,0
TKM,PRT,9,9,0
TKM,PRY,0,0,0
TKM,QAT,0,0,0
TKM,ROM,0,0,0
TKM,RWA,0,0,0
TKM,SAU,0,0,0
TKM,SDN,0,0,0
TKM,SEN,0,0,0
TKM,SGP,0,0,0
TKM,SLB,0,0,0
TKM,SLE,0,0,0
TKM,SLV,0,0,0
TKM,SOM,0,0,0
TKM,SRB,0,0,0
TKM,STP,0,0,0
TKM,SUR,0,0,0
TKM,SVK,3,2,0
TKM,SVN,2,1,0
TKM,SWE,25,95,0
TKM,SWZ,0,0,0
TKM,SYR,0,0,0
TKM,TCD,0,0,0
TKM,TGO,0,0,0
TKM,THA,0,0,0
TKM,TJK,0,0,0
TKM,TKM,2509720,290294,1
TKM,TON,0,0,0
TKM,TTO,0,0,0
TKM,TUN,0,0,0
TKM,TUR,1587,375,0
TKM,TZA,0,0,0
TKM,UGA,0,0,0
TKM,UKR,0,0,0
TKM,URY,0,0,0
TKM,USA,927,1203,0
TKM,UZB,0,0,0
TKM,VCT,0,0,0
TKM,VEN,0,0,0
TKM,VNM,0,0,0
TKM,VUT,0,0,0
TKM,WSM,0,0,0
TKM,YEM,0,0,0
TKM,ZAF,0,0,0
TKM,ZAR,0,0,0
TKM,ZMB,0,0,0
TKM,ZWE,0,0,0
TON,AFG,0,0,0
TON,AGO,0,0,0
TON,ALB,0,0,0
TON,ARE,0,0,0
TON,ARG,0,0,0
TON,ARM,0,0,0
TON,AUS,6191,1095,0
TON,AUT,0,0,0
TON,AZE,0,0,0
TON,BDI,0,0,0
TON,BEL,0,1,0
TON,BEN,0,0,0
TON,BFA,0,0,0
TON,BGD,0,0,0
TON,BGR,0,0,0
TON,BHR,0,0,0
TON,BHS,0,0,0
TON,BIH,0,0,0
TON,BLR,0,0,0
TON,BLZ,0,0,0
TON,BOL,0,0,0
TON,BRA,0,0,0
TON,BRB,0,0,0
TON,BRN,0,0,0
TON,BTN,0,0,0
TON,BWA,0,0,0
TON,CAF,0,0,0
TON,CAN,0,0,0
TON,CHE,0,0,0
TON,CHL,0,0,0
TON,CHN,0,0,0
TON,CIV,0,0,0
TON,CMR,0,0,0
TON,COG,0,0,0
TON,COL,0,0,0
TON,COM,0,0,0
TON,CPV,0,0,0
TON,CRI,0,0,0
TON,CUB,0,0,0
TON,CYP,0,0,0
TON,CZE,0,0,0
TON,DEU,0,0,0
TON,DJI,0,0,0
TON,DNK,7,1,0
TON,DOM,0,0,0
TON,DZA,0,0,0
TON,ECU,0,0,0
TON,EGY,0,0,0
TON,ERI,0,0,0
TON,ESP,0,0,0
TON,EST,0,1,0
TON,ETH,0,0,0
TON,FIN,0,0,0
TON,FJI,0,0,0
TON,FRA,51,18,0
TON,FSM,0,0,0
TON,GAB,0,0,0
TON,GBR,146,101,0
TON,GEO,0,0,0
TON,GHA,0,0,0
TON,GIN,0,0,0
TON,GMB,0,0,0
TON,GNB,0,0,0
TON,GNQ,0,0,0
TON,GRC,0,0,0
TON,GRD,0,0,0
TON,GTM,0,0,0
TON,GUY,0,0,0
TON,HND,0,0,0
TON,HRV,0,0,0
TON,HTI,0,0,0
TON,HUN,1,0,0
TON,IDN,0,0,0
TON,IND,0,0,0
TON,IRL,6,3,0
TON,IRN,0,0,0
TON,IRQ,0,0,0
TON,ISL,1,0,0
TON,ISR,0,0,0
TON,ITA,32,12,0
TON,JAM,0,0,0
TON,JOR,0,0,0
TON,JPN,15,11,0
TON,KAZ,0,0,0
TON,KEN,0,0,0
TON,KGZ,0,0,0
TON,KHM,0,0,0
TON,KWT,0,0,0
TON,LAO,0,0,0
TON,LBN,0,0,0
TON,LBR,0,0,0
TON,LBY,0,0,0
TON,LCA,0,0,0
TON,LKA,0,0,0
TON,LSO,0,0,0
TON,LTU,0,0,0
TON,LUX,0,0,0
TON,LVA,0,0,0
TON,MAR,0,0,0
TON,MDA,0,0,0
TON,MDG,0,0,0
TON,MDV,0,0,0
TON,MEX,0,0,0
TON,MKD,0,0,0
TON,MLI,0,0,0
TON,MLT,0,0,0
TON,MMR,0,0,0
TON,MNG,0,0,0
TON,MOZ,0,0,0
TON,MRT,0,0,0
TON,MUS,0,0,0
TON,MWI,0,0,0
TON,MYS,0,0,0
TON,NAM,0,0,0
TON,NER,0,0,0
TON,NGA,0,0,0
TON,NIC,0,0,0
TON,NLD,0,0,0
TON,NOR,3,2,0
TON,NPL,0,0,0
TON,NZL,12585,3237,0
TON,OMN,0,0,0
TON,PAK,0,0,0
TON,PAN,0,0,0
TON,PER,0,0,0
TON,PHL,0,0,0
TON,PNG,0,0,0
TON,POL,0,0,0
TON,PRT,0,1,0
TON,PRY,0,0,0
TON,QAT,0,0,0
TON,ROM,0,0,0
TON,RWA,0,0,0
TON,SAU,0,0,0
TON,SDN,0,0,0
TON,SEN,0,0,0
TON,SGP,0,0,0
TON,SLB,0,0,0
TON,SLE,0,0,0
TON,SLV,0,0,0
TON,SOM,0,0,0
TON,SRB,0,0,0
TON,STP,0,0,0
TON,SUR,0,0,0
TON,SVK,0,0,0
TON,SVN,0,0,0
TON,SWE,10,0,0
TON,SWZ,0,0,0
TON,SYR,0,0,0
TON,TCD,0,0,0
TON,TGO,0,0,0
TON,THA,0,0,0
TON,TJK,0,0,0
TON,TKM,0,0,0
TON,TON,38841,2902,1
TON,TTO,0,0,0
TON,TUN,0,0,0
TON,TUR,0,0,0
TON,TZA,0,0,0
TON,UGA,0,0,0
TON,UKR,0,0,0
TON,URY,0,0,0
TON,USA,14451,3433,0
TON,UZB,0,0,0
TON,VCT,0,0,0
TON,VEN,0,0,0
TON,VNM,0,0,0
TON,VUT,0,0,0
TON,WSM,0,0,0
TON,YEM,0,0,0
TON,ZAF,0,0,0
TON,ZAR,0,0,0
TON,ZMB,0,0,0
TON,ZWE,0,0,0
TTO,AFG,0,0,0
TTO,AGO,0,0,0
TTO,ALB,0,0,0
TTO,ARE,0,0,0
TTO,ARG,0,0,0
TTO,ARM,0,0,0
TTO,AUS,608,593,0
TTO,AUT,0,0,0
TTO,AZE,0,0,0
TTO,BDI,0,0,0
TTO,BEL,16,26,0
TTO,BEN,0,0,0
TTO,BFA,0,0,0
TTO,BGD,0,0,0
TTO,BGR,0,0,0
TTO,BHR,0,0,0
TTO,BHS,0,0,0
TTO,BIH,0,0,0
TTO,BLR,0,0,0
TTO,BLZ,0,0,0
TTO,BOL,0,0,0
TTO,BRA,0,0,0
TTO,BRB,0,0,0
TTO,BRN,0,0,0
TTO,BTN,0,0,0
TTO,BWA,0,0,0
TTO,CAF,0,0,0
TTO,CAN,30100,34590,0
TTO,CHE,0,0,0
TTO,CHL,0,0,0
TTO,CHN,0,0,0
TTO,CIV,0,0,0
TTO,CMR,0,0,0
TTO,COG,0,0,0
TTO,COL,0,0,0
TTO,COM,0,0,0
TTO,CPV,0,0,0
TTO,CRI,0,0,0
TTO,CUB,0,0,0
TTO,CYP,0,0,0
TTO,CZE,4,3,0
TTO,DEU,0,0,0
TTO,DJI,0,0,0
TTO,DNK,83,34,0
TTO,DOM,0,0,0
TTO,DZA,0,0,0
TTO,ECU,0,0,0
TTO,EGY,0,0,0
TTO,ERI,0,0,0
TTO,ESP,55,110,0
TTO,EST,0,2,0
TTO,ETH,0,0,0
TTO,FIN,17,4,0
TTO,FJI,0,0,0
TTO,FRA,173,178,0
TTO,FSM,0,0,0
TTO,GAB,0,0,0
TTO,GBR,9323,12341,0
TTO,GEO,0,0,0
TTO,GHA,0,0,0
TTO,GIN,0,0,0
TTO,GMB,0,0,0
TTO,GNB,0,0,0
TTO,GNQ,0,0,0
TTO,GRC,9,8,0
TTO,GRD,0,0,0
TTO,GTM,0,0,0
TTO,GUY,0,0,0
TTO,HND,0,0,0
TTO,HRV,0,0,0
TTO,HTI,0,0,0
TTO,HUN,6,5,0
TTO,IDN,0,0,0
TTO,IND,0,0,0
TTO,IRL,65,116,0
TTO,IRN,0,0,0
TTO,IRQ,0,0,0
TTO,ISL,0,3,0
TTO,ISR,0,0,0
TTO,ITA,91,42,0
TTO,JAM,0,0,0
TTO,JOR,0,0,0
TTO,JPN,11,25,0
TTO,KAZ,0,0,0
TTO,KEN,0,0,0
TTO,KGZ,0,0,0
TTO,KHM,0,0,0
TTO,KWT,0,0,0
TTO,LAO,0,0,0
TTO,LBN,0,0,0
TTO,LBR,0,0,0
TTO,LBY,0,0,0
TTO,LCA,0,0,0
TTO,LKA,0,0,0
TTO,LSO,0,0,0
TTO,LTU,0,0,0
TTO,LUX,3,3,0
TTO,LVA,1,0,0
TTO,MAR,0,0,0
TTO,MDA,0,0,0
TTO,MDG,0,0,0
TTO,MDV,0,0,0
TTO,MEX,0,0,0
TTO,MKD,0,0,0
TTO,MLI,0,0,0
TTO,MLT,0,0,0
TTO,MMR,0,0,0
TTO,MNG,0,0,0
TTO,MOZ,0,0,0
TTO,MRT,0,0,0
TTO,MUS,0,0,0
TTO,MWI,0,0,0
TTO,MYS,0,0,0
TTO,NAM,0,0,0
TTO,NER,0,0,0
TTO,NGA,0,0,0
TTO,NIC,0,0,0
TTO,NLD,336,100,0
TTO,NOR,177,95,0
TTO,NPL,0,0,0
TTO,NZL,0,0,0
TTO,OMN,0,0,0
TTO,PAK,0,0,0
TTO,PAN,0,0,0
TTO,PER,0,0,0
TTO,PHL,0,0,0
TTO,PNG,0,0,0
TTO,POL,0,0,0
TTO,PRT,8,2,0
TTO,PRY,0,0,0
TTO,QAT,0,0,0
TTO,ROM,0,0,0
TTO,RWA,0,0,0
TTO,SAU,0,0,0
TTO,SDN,0,0,0
TTO,SEN,0,0,0
TTO,SGP,0,0,0
TTO,SLB,0,0,0
TTO,SLE,0,0,0
TTO,SLV,0,0,0
TTO,SOM,0,0,0
TTO,SRB,0,0,0
TTO,STP,0,0,0
TTO,SUR,0,0,0
TTO,SVK,3,1,0
TTO,SVN,0,1,0
TTO,SWE,150,90,0
TTO,SWZ,0,0,0
TTO,SYR,0,0,0
TTO,TCD,0,0,0
TTO,TGO,0,0,0
TTO,THA,0,0,0
TTO,TJK,0,0,0
TTO,TKM,0,0,0
TTO,TON,0,0,0
TTO,TTO,783916,48979,1
TTO,TUN,0,0,0
TTO,TUR,0,0,0
TTO,TZA,0,0,0
TTO,UGA,0,0,0
TTO,UKR,0,0,0
TTO,URY,0,0,0
TTO,USA,139540,62604,0
TTO,UZB,0,0,0
TTO,VCT,0,0,0
TTO,VEN,0,0,0
TTO,VNM,0,0,0
TTO,VUT,0,0,0
TTO,WSM,0,0,0
TTO,YEM,0,0,0
TTO,ZAF,0,0,0
TTO,ZAR,0,0,0
TTO,ZMB,0,0,0
TTO,ZWE,0,0,0
TUN,AFG,0,0,0
TUN,AGO,0,0,0
TUN,ALB,0,0,0
TUN,ARE,0,0,0
TUN,ARG,0,0,0
TUN,ARM,0,0,0
TUN,AUS,277,121,0
TUN,AUT,0,0,0
TUN,AZE,0,0,0
TUN,BDI,0,0,0
