iso,NIR6_NM,NIR6_NS,NIR6_PESC,NIR6_PESC4,NIR6_SC,NIR6_SC4,NIR7_NM,NIR7_NS,NIR7_PESC,NIR7_PESC4,NIR7_SC,NIR7_SC4,NIR5_NM,NIR5_PESC
"CHN",0.00746836188790647,0.00106841377355362,0.00736152831326504,0.000408045512547605,0.00718947863944156,0.000375662246470068,0.0112724684569313,0.0111844005295919,0.0146680675325058,0.0105664759877421,0.0108769766140083,0.0109499173875843,0.00124467549378481,0.00112811445784801
"CIV",0.0108897485634502,0.00177306432671476,0.00797503999759807,-0.010839661701786,0.0132182406128902,-0.00549131176776182,0.151289641726385,0.159463577285402,0.166635212824442,0.147275597644577,0.155667390628948,0.156594637959306,-0.00540481448786867,-0.00826655713151282
"CMR",-0.00443570066870652,0.00141594547162345,-0.00993572684133348,-0.0216338900219429,0.000184156407848907,-0.0115585502941548,0.138867533533897,0.153383374846293,0.156473573850494,0.131419588506251,0.14752409899975,0.1484834620715,-0.0122925326773563,-0.0177025799026906
"COG",0.0030952982031415,0.002224107803179,0.00159860350366998,-0.00544666320233763,0.0043083993524714,-0.00257328908414352,0.221552577278017,0.227238860771284,0.236810181811319,0.219605292416547,0.223931976721975,0.225026477192535,-0.00223709348444991,-0.0037358128242238
"COL",0.0133962544894878,0.00446512532794099,0.00251546111119484,-0.016654475751569,0.0142567935594119,-0.00543577281032704,0.0733210663745734,0.0832347338649383,0.102493795582498,0.0617954609619026,0.0746725520474086,0.0767914081168007,-0.00308802370881258,-0.0139194893172551
"COM",0.296586556371254,0.0135581802716703,0.298345465381453,-0.0176803923731308,0.306720447964216,-0.00952880849218743,0.9,0.9,0.9,0.9,0.9,0.9,-0.00583249165871385,-0.00769795975782581
"CPV",0.0917738501291111,0.0429057759934357,0.0941513149250241,-0.0266624692670572,0.107254135160652,-0.014702793598996,0.9,0.9,0.9,0.9,0.9,0.9,-0.0491410456246204,-0.0503840506763975
"CRI",0.0158013591965988,0.00597867733359778,0.012444639885609,-0.00762916194522256,0.0169212252485001,-0.00289409935086954,0.0801206897016407,0.0906055969090461,0.111282476860138,0.0768554098458381,0.0818952214893481,0.084497946778747,-0.0015692370353857,-0.00498262669136828
"CUB",-0.00181318551792193,0.0342198344029731,-0.00420584794054032,0.00937325851106353,-0.00734600589366063,0.0057057965680801,0.9,0.9,0.9,0.9,0.9,0.9,-0.00181318551792193,-0.00420584794054032
"CYP",0.0470885601326314,0.0261967280818986,0.0473104806392058,-0.00471913074072075,0.0499169495853024,-0.00176218682835806,0.0684221783673009,0.115988019386782,0.259627882907337,0.0835987276576028,0.0706920585476077,0.0850241678791731,-0.00394023800260236,-0.005111456316129
"CZE",0.035047661068959,0.00589159488521359,0.0199679985124444,0.00438136064462353,0.0192641400897146,0.00369910782015851,0.0543123387006364,0.0382311909746693,0.0758299102622427,0.0369041220556186,0.0357358619685513,0.0373995689023295,0.0241920865154961,0.00893103051671594
