iso,NIR6_NM,NIR6_NS,NIR6_PESC,NIR6_PESC4,NIR6_SC,NIR6_SC4,NIR7_NM,NIR7_NS,NIR7_PESC,NIR7_PESC4,NIR7_SC,NIR7_SC4,NIR5_NM,NIR5_PESC
"CZE",0.0772107906299115,-0.0157607253613014,0.0216251766140471,0.0160227065372319,0.0202949700178501,0.0143087706209107,0.0998700623541869,0.0188210765412531,0.0825417071114616,0.0529763081921293,0.0380299186311484,0.0396708163861888,0.0671650831929021,0.0111606260542041
"DEU",0.0239729520741129,0.00559491270187601,0.0088294428716768,0.0113975522109213,0.00804130722764084,0.00964645050263783,0.0464070575427544,0.0399206320340909,0.081824239241633,0.0454604388068207,0.026501523791655,0.0268250783733505,0.0155152511703489,0.000259255285619953
"DJI",0.0307051504114608,0.00317298813112647,0.0308004015025368,-0.00457416552210807,0.0309778205023663,-0.00406014170251534,0.188650870054228,0.196152381929239,0.210694769270612,0.192235212342728,0.18898061567936,0.19013514528031,-0.00302372624611335,-0.00297625342268095
"DNK",0.0438551336371877,0.00832211130802498,0.0228199418244691,0.0236272084924015,0.0194520627039057,0.0195115367884003,0.0483777142550184,0.0268446400262332,0.0722162784585807,0.0432825871562602,0.0161912606986483,0.0197267421904088,0.0347479600487877,0.01349620427718
"DOM",0.0790054127762453,0.0141785139335795,0.0795771671566903,0.00533172018026493,0.078109388502545,0.00416164763265305,0.635913543001458,0.67348434962286,0.9,0.664141359889734,0.631256414255193,0.636729936909691,-0.0156505413653627,-0.0168873184959255
"DZA",-0.00280559050164229,0.0109076798658746,-0.00358709541489672,0.00631890416100904,-0.00507191375951662,0.00464081491445414,0.231387143762366,0.251216306393412,0.323126406031955,0.246671312955931,0.227243689052646,0.231322692528387,-0.0042949176286803,-0.00509487180240816
"ECU",0.0364801203546607,0.0106089755673628,0.0360590901281476,0.00176377248576962,0.0357073746027867,0.00108267167617083,0.32976336744318,0.360347799458283,0.460090596807282,0.351073936419948,0.327456883406724,0.333290835908044,-0.0127375261431825,-0.0137080154261642
"EGY",0.0494865929008938,0.00393823387873139,0.0479504530493091,0.00549403221469798,0.0465120945913788,0.00440583221222032,0.0515531210560696,0.0491941787445541,0.0607668506124458,0.0515363111275631,0.0463739072557941,0.0467665429109645,0.00691865092643764,0.00515061966062134
"ERI",0.00245388658839726,0.00323729451201937,0.00152183534310971,0.00638832590163486,6.8400852213055e-05,0.0048588230162367,0.9,0.9,0.9,0.9,0.9,0.9,0.00245388658839726,0.00152183534310971
"ESP",0.0254235104706788,0.00250629866091348,0.0180854291949117,0.0121900064631711,0.016569452826731,0.0100541469432804,0.0259717183283838,0.0160229776561925,0.0374115873677209,0.0248211172199176,0.0138939263229993,0.0134301619256063,0.0144126967902193,0.00695425696646191
"EST",0.0245801454623316,0.0144898779945758,0.0183393157257675,0.0159239168726322,0.0163713121895944,0.0126614616018424,0.0286561113910202,0.0404565679924856,0.0831161751115391,0.0412007659540122,0.0164184371923042,0.0181769599356239,0.00757670269886093,0.00113096881839121
