o_iso,d_iso,dumsa,cijha,cijla,migH,migL
"LBR","GRC",0,0.999989528677232,0.99999998839517,9,18
"LBR","GRD",0,1,1,0,0
"LBR","GTM",0,1,1,0,0
"LBR","GUY",0,1,1,0,0
"LBR","HND",0,1,1,0,0
"LBR","HRV",0,1,1,0,0
"LBR","HTI",0,1,1,0,0
"LBR","HUN",0,0.999988737061079,0.999999988007475,7,13
"LBR","IDN",0,1,1,0,0
"LBR","IND",0,1,1,0,0
"LBR","IRL",0,0.999948060366896,0.999999865996175,46,140
"LBR","IRN",0,1,1,0,0
"LBR","IRQ",0,1,1,0,0
"LBR","ISL",0,1,0.999999999616713,0,2
"LBR","ISR",0,1,1,0,0
"LBR","ITA",0,0.999828017396733,0.99999508222084,86,1530
"LBR","JAM",0,1,1,0,0
"LBR","JOR",0,1,1,0,0
"LBR","JPN",0,0.999993731295754,0.999999997076785,9,9
"LBR","KAZ",0,1,1,0,0
"LBR","KEN",0,1,1,0,0
"LBR","KGZ",0,1,1,0,0
"LBR","KHM",0,1,1,0,0
"LBR","KWT",0,1,1,0,0
"LBR","LAO",0,1,1,0,0
"LBR","LBN",0,1,1,0,0
"LBR","LBR",1,0,0,14286,1462235
"LBR","LBY",0,1,1,0,0
"LBR","LCA",0,1,1,0,0
"LBR","LKA",0,1,1,0,0
"LBR","LSO",0,1,1,0,0
"LBR","LTU",0,1,1,0,0
"LBR","LUX",0,0.999999589059009,0.99999999723147,2,15
"LBR","LVA",0,1,1,0,0
"LBR","MAR",0,1,1,0,0
"LBR","MDA",0,1,1,0,0
"LBR","MDG",0,1,1,0,0
"LBR","MDV",0,1,1,0,0
"LBR","MEX",0,1,1,0,0
"LBR","MKD",0,1,1,0,0
"LBR","MLI",0,1,1,0,0
"LBR","MLT",0,1,1,0,0
"LBR","MMR",0,1,1,0,0
"LBR","MNG",0,1,1,0,0
"LBR","MOZ",0,1,1,0,0
"LBR","MRT",0,1,1,0,0
"LBR","MUS",0,1,1,0,0
"LBR","MWI",0,1,1,0,0
"LBR","MYS",0,1,1,0,0
"LBR","NAM",0,1,1,0,0
"LBR","NER",0,1,1,0,0
"LBR","NGA",0,1,1,0,0
"LBR","NIC",0,1,1,0,0
"LBR","NLD",0,0.998613925033047,0.999998906854023,402,629
"LBR","NOR",0,0.999744960738681,0.999999577111553,128,403
"LBR","NPL",0,1,1,0,0
"LBR","NZL",0,1,1,0,0
"LBR","OMN",0,1,1,0,0
"LBR","PAK",0,1,1,0,0
"LBR","PAN",0,1,1,0,0
"LBR","PER",0,1,1,0,0
"LBR","PHL",0,1,1,0,0
"LBR","PNG",0,1,1,0,0
"LBR","POL",0,1,1,0,0
"LBR","PRT",0,0.999999699246218,0.999999982965122,1,21
"LBR","PRY",0,1,1,0,0
"LBR","QAT",0,1,1,0,0
"LBR","ROM",0,1,1,0,0
"LBR","RWA",0,1,1,0,0
"LBR","SAU",0,1,1,0,0
"LBR","SDN",0,1,1,0,0
"LBR","SEN",0,1,1,0,0
"LBR","SGP",0,1,1,0,0
"LBR","SLB",0,1,1,0,0
"LBR","SLE",0,1,1,0,0
"LBR","SLV",0,1,1,0,0
"LBR","SOM",0,1,1,0,0
"LBR","SRB",0,1,1,0,0
"LBR","STP",0,1,1,0,0
"LBR","SUR",0,1,1,0,0
"LBR","SVK",0,1,0.999999999165629,0,3
"LBR","SVN",0,1,0.99999999931013,0,3
"LBR","SWE",0,0.999474463300287,0.999999298969931,190,470
"LBR","SWZ",0,1,1,0,0
"LBR","SYR",0,1,1,0,0
"LBR","TCD",0,1,1,0,0
"LBR","TGO",0,1,1,0,0
"LBR","THA",0,1,1,0,0
"LBR","TJK",0,1,1,0,0
"LBR","TKM",0,1,1,0,0
"LBR","TON",0,1,1,0,0
"LBR","TTO",0,1,1,0,0
"LBR","TUN",0,1,1,0,0
"LBR","TUR",0,1,1,0,0
"LBR","TZA",0,1,1,0,0
"LBR","UGA",0,1,1,0,0
"LBR","UKR",0,1,1,0,0
"LBR","URY",0,1,1,0,0
"LBR","USA",0,0.799913039538712,0.999834029433984,20521,30434
"LBR","UZB",0,1,1,0,0
"LBR","VCT",0,1,1,0,0
"LBR","VEN",0,1,1,0,0
"LBR","VNM",0,1,1,0,0
"LBR","VUT",0,1,1,0,0
"LBR","WSM",0,1,1,0,0
"LBR","YEM",0,1,1,0,0
"LBR","ZAF",0,1,1,0,0
"LBR","ZAR",0,1,1,0,0
"LBR","ZMB",0,1,1,0,0
"LBR","ZWE",0,1,1,0,0
"LBY","AFG",0,1,1,0,0
"LBY","AGO",0,1,1,0,0
"LBY","ALB",0,1,1,0,0
"LBY","ARE",0,1,1,0,0
"LBY","ARG",0,1,1,0,0
"LBY","ARM",0,1,1,0,0
"LBY","AUS",0,0.999903165605777,0.999998502659581,954,868
"LBY","AUT",0,1,1,0,0
"LBY","AZE",0,1,1,0,0
"LBY","BDI",0,1,1,0,0
"LBY","BEL",0,0.999996919589787,0.999999880669285,87,147
"LBY","BEN",0,1,1,0,0
"LBY","BFA",0,1,1,0,0
"LBY","BGD",0,1,1,0,0
"LBY","BGR",0,1,1,0,0
"LBY","BHR",0,1,1,0,0
"LBY","BHS",0,1,1,0,0
"LBY","BIH",0,1,1,0,0
"LBY","BLR",0,1,1,0,0
"LBY","BLZ",0,1,1,0,0
"LBY","BOL",0,1,1,0,0
"LBY","BRA",0,1,1,0,0
"LBY","BRB",0,1,1,0,0
"LBY","BRN",0,1,1,0,0
"LBY","BTN",0,1,1,0,0
"LBY","BWA",0,1,1,0,0
"LBY","CAF",0,1,1,0,0
"LBY","CAN",0,0.999387122818776,0.999998744270682,3245,725
"LBY","CHE",0,1,1,0,0
"LBY","CHL",0,1,1,0,0
"LBY","CHN",0,1,1,0,0
"LBY","CIV",0,1,1,0,0
"LBY","CMR",0,1,1,0,0
"LBY","COG",0,1,1,0,0
"LBY","COL",0,1,1,0,0
"LBY","COM",0,1,1,0,0
"LBY","CPV",0,1,1,0,0
"LBY","CRI",0,1,1,0,0
"LBY","CUB",0,1,1,0,0
"LBY","CYP",0,1,1,0,0
"LBY","CZE",0,0.999996926727017,0.999999976262236,51,31
"LBY","DEU",0,1,1,0,0
"LBY","DJI",0,1,1,0,0
"LBY","DNK",0,0.999999218535293,0.999999924703377,40,118
"LBY","DOM",0,1,1,0,0
"LBY","DZA",0,1,1,0,0
"LBY","ECU",0,1,1,0,0
"LBY","EGY",0,1,1,0,0
"LBY","ERI",0,1,1,0,0
"LBY","ESP",0,0.999968872235912,0.999999931207803,395,80
"LBY","EST",0,0.999999994848171,0.999999999369263,1,3
"LBY","ETH",0,1,1,0,0
"LBY","FIN",0,0.999999041175449,0.999999957885653,46,66
"LBY","FJI",0,1,1,0,0
"LBY","FRA",0,0.999933355396191,0.999998034419656,810,1009
"LBY","FSM",0,1,1,0,0
"LBY","GAB",0,1,1,0,0
"LBY","GBR",0,0.998285911063399,0.999980800727858,7664,4606
"LBY","GEO",0,1,1,0,0
"LBY","GHA",0,1,1,0,0
"LBY","GIN",0,1,1,0,0
"LBY","GMB",0,1,1,0,0
"LBY","GNB",0,1,1,0,0
"LBY","GNQ",0,1,1,0,0
"LBY","GRC",0,0.999980174394743,0.999999467964913,240,296
"LBY","GRD",0,1,1,0,0
"LBY","GTM",0,1,1,0,0
"LBY","GUY",0,1,1,0,0
"LBY","HND",0,1,1,0,0
"LBY","HRV",0,1,1,0,0
"LBY","HTI",0,1,1,0,0
"LBY","HUN",0,0.99999398158288,0.999999886145821,77,71
"LBY","IDN",0,1,1,0,0
"LBY","IND",0,1,1,0,0
"LBY","IRL",0,0.999984074025765,0.999999832440919,343,185
"LBY","IRN",0,1,1,0,0
"LBY","IRQ",0,1,1,0,0
"LBY","ISL",0,1,0.999999999880433,0,1
"LBY","ISR",0,1,0.999927978147865,0,11062
"LBY","ITA",0,0.999437130498284,0.999702393734391,3364,30557
"LBY","JAM",0,1,1,0,0
"LBY","JOR",0,1,1,0,0
"LBY","JPN",0,0.999999891030615,0.999999995385611,9,14
"LBY","KAZ",0,1,1,0,0
"LBY","KEN",0,1,1,0,0
"LBY","KGZ",0,1,1,0,0
"LBY","KHM",0,1,1,0,0
"LBY","KWT",0,1,1,0,0
"LBY","LAO",0,1,1,0,0
"LBY","LBN",0,1,1,0,0
"LBY","LBR",0,1,1,0,0
"LBY","LBY",1,0,0,325097,2960434
"LBY","LCA",0,1,1,0,0
"LBY","LKA",0,1,1,0,0
"LBY","LSO",0,1,1,0,0
"LBY","LTU",0,1,1,0,0
"LBY","LUX",0,0.999999965683106,0.999999998697369,6,10
"LBY","LVA",0,1,0.999999999519531,0,2
"LBY","MAR",0,1,1,0,0
"LBY","MDA",0,1,1,0,0
"LBY","MDG",0,1,1,0,0
"LBY","MDV",0,1,1,0,0
"LBY","MEX",0,0.999999482018051,0.999999999742523,30,1
"LBY","MKD",0,1,1,0,0
"LBY","MLI",0,1,1,0,0
"LBY","MLT",0,1,1,0,0
"LBY","MMR",0,1,1,0,0
"LBY","MNG",0,1,1,0,0
"LBY","MOZ",0,1,1,0,0
"LBY","MRT",0,1,1,0,0
"LBY","MUS",0,1,1,0,0
"LBY","MWI",0,1,1,0,0
"LBY","MYS",0,1,1,0,0
"LBY","NAM",0,1,1,0,0
"LBY","NER",0,1,1,0,0
"LBY","NGA",0,1,1,0,0
"LBY","NIC",0,1,1,0,0
"LBY","NLD",0,0.99999591853379,1,116,0
"LBY","NOR",0,0.999996928565732,0.999999947302893,99,106
"LBY","NPL",0,1,1,0,0
"LBY","NZL",0,1,1,0,0
"LBY","OMN",0,1,1,0,0
"LBY","PAK",0,1,1,0,0
"LBY","PAN",0,1,1,0,0
"LBY","PER",0,1,1,0,0
"LBY","PHL",0,1,1,0,0
"LBY","PNG",0,1,1,0,0
"LBY","POL",0,0.999994222668789,0.999999945454308,91,49
"LBY","PRT",0,0.999999859747941,0.999999992790034,10,13
"LBY","PRY",0,1,1,0,0
"LBY","QAT",0,1,1,0,0
"LBY","ROM",0,1,1,0,0
"LBY","RWA",0,1,1,0,0
"LBY","SAU",0,1,1,0,0
"LBY","SDN",0,1,1,0,0
"LBY","SEN",0,1,1,0,0
"LBY","SGP",0,1,1,0,0
"LBY","SLB",0,1,1,0,0
"LBY","SLE",0,1,1,0,0
"LBY","SLV",0,1,1,0,0
"LBY","SOM",0,1,1,0,0
"LBY","SRB",0,1,1,0,0
"LBY","STP",0,1,1,0,0
"LBY","SUR",0,1,1,0,0
"LBY","SVK",0,0.999999671654817,0.999999996087449,13,10
"LBY","SVN",0,0.999999797613568,0.999999992508942,12,18
"LBY","SWE",0,0.999971629534091,0.999999234257081,420,565
"LBY","SWZ",0,1,1,0,0
"LBY","SYR",0,1,1,0,0
"LBY","TCD",0,1,1,0,0
"LBY","TGO",0,1,1,0,0
"LBY","THA",0,1,1,0,0
"LBY","TJK",0,1,1,0,0
"LBY","TKM",0,1,1,0,0
"LBY","TON",0,1,1,0,0
"LBY","TTO",0,1,1,0,0
"LBY","TUN",0,1,1,0,0
"LBY","TUR",0,0.99994898219396,0.999996291727382,650,870
"LBY","TZA",0,1,1,0,0
"LBY","UGA",0,1,1,0,0
"LBY","UKR",0,1,1,0,0
"LBY","URY",0,1,1,0,0
"LBY","USA",0,0.998464868783752,0.999968304664874,11576,10793
"LBY","UZB",0,1,1,0,0
"LBY","VCT",0,1,1,0,0
"LBY","VEN",0,1,1,0,0
"LBY","VNM",0,1,1,0,0
"LBY","VUT",0,1,1,0,0
"LBY","WSM",0,1,1,0,0
"LBY","YEM",0,1,1,0,0
"LBY","ZAF",0,1,1,0,0
"LBY","ZAR",0,1,1,0,0
"LBY","ZMB",0,1,1,0,0
"LBY","ZWE",0,1,1,0,0
"LCA","AFG",0,1,1,0,0
"LCA","AGO",0,1,1,0,0
"LCA","ALB",0,1,1,0,0
"LCA","ARE",0,1,1,0,0
"LCA","ARG",0,1,1,0,0
"LCA","ARM",0,1,1,0,0
"LCA","AUS",0,0.999932291627511,0.999997898503657,19,22
"LCA","AUT",0,1,1,0,0
"LCA","AZE",0,1,1,0,0
"LCA","BDI",0,1,1,0,0
"LCA","BEL",0,0.999999017830781,0.999999814639561,1,4
"LCA","BEN",0,1,1,0,0
"LCA","BFA",0,1,1,0,0
"LCA","BGD",0,1,1,0,0
"LCA","BGR",0,1,1,0,0
"LCA","BHR",0,1,1,0,0
"LCA","BHS",0,1,1,0,0
"LCA","BIH",0,1,1,0,0
"LCA","BLR",0,1,1,0,0
"LCA","BLZ",0,1,1,0,0
"LCA","BOL",0,1,1,0,0
"LCA","BRA",0,1,1,0,0
"LCA","BRB",0,1,1,0,0
"LCA","BRN",0,1,1,0,0
"LCA","BTN",0,1,1,0,0
"LCA","BWA",0,1,1,0,0
"LCA","CAF",0,1,1,0,0
"LCA","CAN",0,0.950333758304594,0.998114840517267,1800,2425
"LCA","CHE",0,1,1,0,0
"LCA","CHL",0,1,1,0,0
"LCA","CHN",0,1,1,0,0
"LCA","CIV",0,1,1,0,0
"LCA","CMR",0,1,1,0,0
"LCA","COG",0,1,1,0,0
"LCA","COL",0,1,1,0,0
"LCA","COM",0,1,1,0,0
"LCA","CPV",0,1,1,0,0
"LCA","CRI",0,1,1,0,0
"LCA","CUB",0,1,1,0,0
"LCA","CYP",0,1,1,0,0
"LCA","CZE",0,0.999997898474198,0.999999873435277,1,2
"LCA","DEU",0,1,1,0,0
"LCA","DJI",0,1,1,0,0
"LCA","DNK",0,0.99999796476462,0.999999940525112,2,2
"LCA","DOM",0,1,1,0,0
"LCA","DZA",0,1,1,0,0
"LCA","ECU",0,1,1,0,0
"LCA","EGY",0,1,1,0,0
"LCA","ERI",0,1,1,0,0
"LCA","ESP",0,1,1,0,0
"LCA","EST",0,1,1,0,0
"LCA","ETH",0,1,1,0,0
"LCA","FIN",0,1,1,0,0
"LCA","FJI",0,1,1,0,0
"LCA","FRA",0,0.997925072842003,0.99725667518911,230,3207
"LCA","FSM",0,1,1,0,0
"LCA","GAB",0,1,1,0,0
"LCA","GBR",0,0.948694896731585,0.992020429790099,2117,6270
"LCA","GEO",0,1,1,0,0
"LCA","GHA",0,1,1,0,0
"LCA","GIN",0,1,1,0,0
"LCA","GMB",0,1,1,0,0
"LCA","GNB",0,1,1,0,0
"LCA","GNQ",0,1,1,0,0
"LCA","GRC",0,1,0.999999887043008,0,2
"LCA","GRD",0,1,1,0,0
"LCA","GTM",0,1,1,0,0
"LCA","GUY",0,1,1,0,0
"LCA","HND",0,1,1,0,0
"LCA","HRV",0,1,1,0,0
"LCA","HTI",0,1,1,0,0
"LCA","HUN",0,1,1,0,0
"LCA","IDN",0,1,1,0,0
"LCA","IND",0,1,1,0,0
"LCA","IRL",0,0.999992869739484,0.999999403100074,5,9
"LCA","IRN",0,1,1,0,0
"LCA","IRQ",0,1,1,0,0
"LCA","ISL",0,1,1,0,0
"LCA","ISR",0,1,1,0,0
"LCA","ITA",0,0.999999030915659,0.99999864788528,1,14
"LCA","JAM",0,1,1,0,0
"LCA","JOR",0,1,1,0,0
"LCA","JPN",0,0.99999356562792,0.999999863309931,4,3
"LCA","KAZ",0,1,1,0,0
"LCA","KEN",0,1,1,0,0
"LCA","KGZ",0,1,1,0,0
"LCA","KHM",0,1,1,0,0
"LCA","KWT",0,1,1,0,0
"LCA","LAO",0,1,1,0,0
"LCA","LBN",0,1,1,0,0
"LCA","LBR",0,1,1,0,0
"LCA","LBY",0,1,1,0,0
"LCA","LCA",1,0,0,15054,86803
"LCA","LKA",0,1,1,0,0
"LCA","LSO",0,1,1,0,0
"LCA","LTU",0,1,1,0,0
"LCA","LUX",0,1,1,0,0
"LCA","LVA",0,1,1,0,0
"LCA","MAR",0,1,1,0,0
"LCA","MDA",0,1,1,0,0
"LCA","MDG",0,1,1,0,0
"LCA","MDV",0,1,1,0,0
"LCA","MEX",0,0.999956724197307,1,17,0
"LCA","MKD",0,1,1,0,0
"LCA","MLI",0,1,1,0,0
"LCA","MLT",0,1,1,0,0
"LCA","MMR",0,1,1,0,0
"LCA","MNG",0,1,1,0,0
"LCA","MOZ",0,1,1,0,0
"LCA","MRT",0,1,1,0,0
"LCA","MUS",0,1,1,0,0
"LCA","MWI",0,1,1,0,0
"LCA","MYS",0,1,1,0,0
"LCA","NAM",0,1,1,0,0
"LCA","NER",0,1,1,0,0
"LCA","NGA",0,1,1,0,0
"LCA","NIC",0,1,1,0,0
"LCA","NLD",0,1,0.999997959059061,0,22
"LCA","NOR",0,0.999999185758265,0.999999766931247,1,6
"LCA","NPL",0,1,1,0,0
"LCA","NZL",0,1,1,0,0
"LCA","OMN",0,1,1,0,0
"LCA","PAK",0,1,1,0,0
"LCA","PAN",0,1,1,0,0
"LCA","PER",0,1,1,0,0
"LCA","PHL",0,1,1,0,0
"LCA","PNG",0,1,1,0,0
"LCA","POL",0,1,1,0,0
"LCA","PRT",0,1,0.99999995057664,0,1
"LCA","PRY",0,1,1,0,0
"LCA","QAT",0,1,1,0,0
"LCA","ROM",0,1,1,0,0
"LCA","RWA",0,1,1,0,0
"LCA","SAU",0,1,1,0,0
"LCA","SDN",0,1,1,0,0
"LCA","SEN",0,1,1,0,0
"LCA","SGP",0,1,1,0,0
"LCA","SLB",0,1,1,0,0
"LCA","SLE",0,1,1,0,0
"LCA","SLV",0,1,1,0,0
"LCA","SOM",0,1,1,0,0
"LCA","SRB",0,1,1,0,0
"LCA","STP",0,1,1,0,0
"LCA","SUR",0,1,1,0,0
"LCA","SVK",0,1,1,0,0
"LCA","SVN",0,1,1,0,0
"LCA","SWE",0,1,0.999999356566955,0,10
"LCA","SWZ",0,1,1,0,0
"LCA","SYR",0,1,1,0,0
"LCA","TCD",0,1,1,0,0
"LCA","TGO",0,1,1,0,0
"LCA","THA",0,1,1,0,0
"LCA","TJK",0,1,1,0,0
"LCA","TKM",0,1,1,0,0
"LCA","TON",0,1,1,0,0
"LCA","TTO",0,1,1,0,0
"LCA","TUN",0,1,1,0,0
"LCA","TUR",0,1,1,0,0
"LCA","TZA",0,1,1,0,0
"LCA","UGA",0,1,1,0,0
"LCA","UKR",0,1,1,0,0
"LCA","URY",0,1,1,0,0
"LCA","USA",0,0.920776340041206,0.98820191304106,4682,13601
"LCA","UZB",0,1,1,0,0
"LCA","VCT",0,1,1,0,0
"LCA","VEN",0,1,1,0,0
"LCA","VNM",0,1,1,0,0
"LCA","VUT",0,1,1,0,0
"LCA","WSM",0,1,1,0,0
"LCA","YEM",0,1,1,0,0
"LCA","ZAF",0,1,1,0,0
"LCA","ZAR",0,1,1,0,0
"LCA","ZMB",0,1,1,0,0
"LCA","ZWE",0,1,1,0,0
"LKA","AFG",0,1,1,0,0
"LKA","AGO",0,1,1,0,0
"LKA","ALB",0,1,1,0,0
"LKA","ARE",0,1,1,0,0
"LKA","ARG",0,1,1,0,0
"LKA","ARM",0,1,1,0,0
"LKA","AUS",0,0.991871599755911,0.999963071538277,40261,26374
"LKA","AUT",0,1,1,0,0
"LKA","AZE",0,1,1,0,0
"LKA","BDI",0,1,1,0,0
"LKA","BEL",0,0.999998118584994,0.9999999106129,117,387
"LKA","BEN",0,1,1,0,0
"LKA","BFA",0,1,1,0,0
"LKA","BGD",0,1,1,0,0
"LKA","BGR",0,1,1,0,0
"LKA","BHR",0,1,1,0,0
"LKA","BHS",0,1,1,0,0
"LKA","BIH",0,1,1,0,0
"LKA","BLR",0,1,1,0,0
"LKA","BLZ",0,1,1,0,0
"LKA","BOL",0,1,1,0,0
"LKA","BRA",0,1,1,0,0
"LKA","BRB",0,1,1,0,0
"LKA","BRN",0,1,1,0,0
"LKA","BTN",0,1,1,0,0
"LKA","BWA",0,1,1,0,0
"LKA","CAF",0,1,1,0,0
"LKA","CAN",0,0.988329756149696,0.999844803595168,48480,68070
"LKA","CHE",0,0.999929065359631,0.999979718435535,1618,15384
"LKA","CHL",0,1,1,0,0
"LKA","CHN",0,1,1,0,0
"LKA","CIV",0,1,1,0,0
"LKA","CMR",0,1,1,0,0
"LKA","COG",0,1,1,0,0
"LKA","COL",0,1,1,0,0
"LKA","COM",0,1,1,0,0
"LKA","CPV",0,1,1,0,0
"LKA","CRI",0,1,1,0,0
"LKA","CUB",0,1,1,0,0
"LKA","CYP",0,1,1,0,0
"LKA","CZE",0,0.999999630147579,0.99999999447703,22,36
"LKA","DEU",0,1,0.999975884832685,0,17298
"LKA","DJI",0,1,1,0,0
"LKA","DNK",0,0.99996067020222,0.999997215425273,1180,4761
"LKA","DOM",0,1,1,0,0
"LKA","DZA",0,1,1,0,0
"LKA","ECU",0,1,1,0,0
"LKA","EGY",0,1,1,0,0
"LKA","ERI",0,1,1,0,0
"LKA","ESP",0,0.999999156653235,0.999999849972484,60,445
"LKA","EST",0,0.999999994452837,0.999999999881475,2,3
"LKA","ETH",0,1,1,0,0
"LKA","FIN",0,0.999999555549511,0.999999862479022,51,487
"LKA","FJI",0,1,1,0,0
"LKA","FRA",0,0.999742713173148,0.999957355909494,3960,28027
"LKA","FSM",0,1,1,0,0
"LKA","GAB",0,1,1,0,0
"LKA","GBR",0,0.988811800614413,0.999868970900743,54115,56939
"LKA","GEO",0,1,1,0,0
"LKA","GHA",0,1,1,0,0
"LKA","GIN",0,1,1,0,0
"LKA","GMB",0,1,1,0,0
"LKA","GNB",0,1,1,0,0
"LKA","GNQ",0,1,1,0,0
"LKA","GRC",0,0.999999083267706,0.999999568387394,53,824
"LKA","GRD",0,1,1,0,0
"LKA","GTM",0,1,1,0,0
"LKA","GUY",0,1,1,0,0
"LKA","HND",0,1,1,0,0
"LKA","HRV",0,1,1,0,0
"LKA","HTI",0,1,1,0,0
"LKA","HUN",0,0.999999887858664,0.999999998880928,9,9
"LKA","IDN",0,1,1,0,0
"LKA","IND",0,1,1,0,0
"LKA","IRL",0,0.999996556143029,0.999999951312575,223,251
"LKA","IRN",0,1,1,0,0
"LKA","IRQ",0,1,1,0,0
"LKA","ISL",0,0.999999869508478,0.999999980501171,22,114
"LKA","ISR",0,1,1,0,0
"LKA","ITA",0,0.999861754539101,0.999888308607919,2391,49591
"LKA","JAM",0,1,1,0,0
"LKA","JOR",0,1,1,0,0
"LKA","JPN",0,0.999959780358521,0.999999311312904,1071,1500
"LKA","KAZ",0,1,1,0,0
"LKA","KEN",0,1,1,0,0
"LKA","KGZ",0,1,1,0,0
"LKA","KHM",0,1,1,0,0
"LKA","KWT",0,1,1,0,0
"LKA","LAO",0,1,1,0,0
"LKA","LBN",0,1,1,0,0
"LKA","LBR",0,1,1,0,0
"LKA","LBY",0,1,1,0,0
"LKA","LCA",0,1,1,0,0
"LKA","LKA",1,0,0,979220,11605704
"LKA","LSO",0,1,1,0,0
"LKA","LTU",0,1,1,0,0
"LKA","LUX",0,0.999999934055835,0.99999999947761,18,17
"LKA","LVA",0,0.99999993026492,0.999999999345799,10,8
"LKA","MAR",0,1,1,0,0
"LKA","MDA",0,1,1,0,0
"LKA","MDG",0,1,1,0,0
"LKA","MDV",0,1,1,0,0
"LKA","MEX",0,1,1,0,0
"LKA","MKD",0,1,1,0,0
"LKA","MLI",0,1,1,0,0
"LKA","MLT",0,1,1,0,0
"LKA","MMR",0,1,1,0,0
"LKA","MNG",0,1,1,0,0
"LKA","MOZ",0,1,1,0,0
"LKA","MRT",0,1,1,0,0
"LKA","MUS",0,1,1,0,0
"LKA","MWI",0,1,1,0,0
"LKA","MYS",0,1,1,0,0
"LKA","NAM",0,1,1,0,0
"LKA","NER",0,1,1,0,0
"LKA","NGA",0,1,1,0,0
"LKA","NIC",0,1,1,0,0
"LKA","NLD",0,0.999954028628001,0.999996255104528,1200,5424
"LKA","NOR",0,0.999935031208531,0.999997310228006,1592,5359
"LKA","NPL",0,1,1,0,0
"LKA","NZL",0,0.999545797960329,0.999998417045778,4503,2493
"LKA","OMN",0,1,1,0,0
"LKA","PAK",0,1,1,0,0
"LKA","PAN",0,1,1,0,0
"LKA","PER",0,1,1,0,0
"LKA","PHL",0,1,1,0,0
"LKA","PNG",0,1,1,0,0
"LKA","POL",0,1,0.999999989449941,0,50
"LKA","PRT",0,0.999999959211947,0.999999998012395,8,17
"LKA","PRY",0,1,1,0,0
"LKA","QAT",0,1,1,0,0
"LKA","ROM",0,1,1,0,0
"LKA","RWA",0,1,1,0,0
"LKA","SAU",0,1,1,0,0
"LKA","SDN",0,1,1,0,0
"LKA","SEN",0,1,1,0,0
"LKA","SGP",0,1,1,0,0
"LKA","SLB",0,1,1,0,0
"LKA","SLE",0,1,1,0,0
"LKA","SLV",0,1,1,0,0
"LKA","SOM",0,1,1,0,0
"LKA","SRB",0,1,1,0,0
"LKA","STP",0,1,1,0,0
"LKA","SUR",0,1,1,0,0
"LKA","SVK",0,1,1,0,0
"LKA","SVN",0,0.999999962516216,0.999999999706977,7,6
"LKA","SWE",0,0.999929061711303,0.999997689236538,1515,3945
"LKA","SWZ",0,1,1,0,0
"LKA","SYR",0,1,1,0,0
"LKA","TCD",0,1,1,0,0
"LKA","TGO",0,1,1,0,0
"LKA","THA",0,1,1,0,0
"LKA","TJK",0,1,1,0,0
"LKA","TKM",0,1,1,0,0
"LKA","TON",0,1,1,0,0
"LKA","TTO",0,1,1,0,0
"LKA","TUN",0,1,1,0,0
"LKA","TUR",0,1,1,0,0
"LKA","TZA",0,1,1,0,0
"LKA","UGA",0,1,1,0,0
"LKA","UKR",0,1,1,0,0
"LKA","URY",0,1,1,0,0
"LKA","USA",0,0.998403079021746,0.999991395569368,22600,13963
"LKA","UZB",0,1,1,0,0
"LKA","VCT",0,1,1,0,0
"LKA","VEN",0,1,1,0,0
"LKA","VNM",0,1,1,0,0
"LKA","VUT",0,1,1,0,0
"LKA","WSM",0,1,1,0,0
"LKA","YEM",0,1,1,0,0
"LKA","ZAF",0,1,1,0,0
"LKA","ZAR",0,1,1,0,0
"LKA","ZMB",0,1,1,0,0
"LKA","ZWE",0,1,1,0,0
"LSO","AFG",0,1,1,0,0
"LSO","AGO",0,1,1,0,0
"LSO","ALB",0,1,1,0,0
"LSO","ARE",0,1,1,0,0
"LSO","ARG",0,1,1,0,0
"LSO","ARM",0,1,1,0,0
"LSO","AUS",0,0.999996087405518,0.999999998933077,56,10
"LSO","AUT",0,1,1,0,0
"LSO","AZE",0,1,1,0,0
"LSO","BDI",0,1,1,0,0
"LSO","BEL",0,0.999999912204173,1,4,0
"LSO","BEN",0,1,1,0,0
"LSO","BFA",0,1,1,0,0
"LSO","BGD",0,1,1,0,0
"LSO","BGR",0,1,1,0,0
"LSO","BHR",0,1,1,0,0
"LSO","BHS",0,1,1,0,0
"LSO","BIH",0,1,1,0,0
"LSO","BLR",0,1,1,0,0
"LSO","BLZ",0,1,1,0,0
"LSO","BOL",0,1,1,0,0
"LSO","BRA",0,1,1,0,0
"LSO","BRB",0,1,1,0,0
"LSO","BRN",0,1,1,0,0
"LSO","BTN",0,1,1,0,0
"LSO","BWA",0,1,1,0,0
"LSO","CAF",0,1,1,0,0
"LSO","CAN",0,1,1,0,0
"LSO","CHE",0,1,1,0,0
"LSO","CHL",0,1,1,0,0
"LSO","CHN",0,1,1,0,0
"LSO","CIV",0,1,1,0,0
"LSO","CMR",0,1,1,0,0
"LSO","COG",0,1,1,0,0
"LSO","COL",0,1,1,0,0
"LSO","COM",0,1,1,0,0
"LSO","CPV",0,1,1,0,0
"LSO","CRI",0,1,1,0,0
"LSO","CUB",0,1,1,0,0
"LSO","CYP",0,1,1,0,0
"LSO","CZE",0,0.999999974073936,1,1,0
"LSO","DEU",0,1,1,0,0
"LSO","DJI",0,1,1,0,0
"LSO","DNK",0,0.999999510283145,0.999999998343464,16,15
"LSO","DOM",0,1,1,0,0
"LSO","DZA",0,1,1,0,0
"LSO","ECU",0,1,1,0,0
