"HumCap_p","TecExt_p","DiaExt_p","FisExt_p","MktExt_p","RemEff_p","NatEff_p","HumCap2_p","TecExt2_p","DiaExt2_p","FisExt2_p","MktExt2_p","RemEff2_p","NatEff2_p","NIR6_NSp","NIR7_NSp","ynoselec_p","ywdp"
"0.0400630237","0.0467963721","0.00879753043","-0.0681793953","0.000213839849","-0.000639611552","0.0377445058","0.0400630237","0.0509771784","0.00809445128","4.86396384e-05","0.000213839849","0.00449669807","0.0377445058","0.0270517591","0.0647962649","24954.3076","25629.5099"
"-0.00804227067","-0.0083969178","0.00645584459","0.00845496817","3.78136009e-05","9.02972257e-05","0.109050747","-0.00804227067","-0.00838727122","0.00656374727","6.42558648e-06","3.78136009e-05","0.0627901928","0.109050747","-0.00140026489","0.107650482","7661.55411","7650.8255"
"0.00431944674","0.00353253357","0.0037787246","-0.00839942856","0.000465470321","-7.75226378e-05","0.240566239","0.00431944674","0.00360432213","0.00374928528","0.000124687305","0.000465470321","0.024581069","0.240566239","0.00361922404","0.244185463","4007.64004","4022.15134"
"0.00266912098","0.00224899955","0.00184330058","-0.00641886745","7.96692753e-05","-3.24206314e-06","0.226912409","0.00266912098","0.00228931472","0.00183427938","1.01972321e-05","7.96692753e-05","0.00955482574","0.226912409","0.000418980868","0.22733139","1622.08742","1622.7671"
"-0.00401631464","-0.00243468007","0.00696953675","0.00697084499","0.000769327085","-0.000369643354","0.749544119","-0.00401631464","-0.00238328339","0.00701478912","0.000102766921","0.000769327085","0.0519180704","0.749544119","0.00788907077","0.75743319","2585.19834","2605.60885"
"-0.000309284211","-0.000699352315","0.00649722803","0.00172510464","0.00106841263","-0.000370127561","0.621083557","-0.000309284211","-0.000697497813","0.00650378799","0.000104492646","0.00106841263","0.0540839996","0.621083557","0.00791198121","0.628995538","1539.53097","1551.72474"
"-0.0107415086","-0.00869211852","0.00646563163","0.0211413515","0.000799673251","0","-0.0290584613","-0.0107415086","-0.00824091083","0.00659377255","9.48999255e-05","0.000799673251","0","-0.0290584613","0.00897302924","-0.0200854321","35732.6191","36053.5055"
"0.00263039223","0.00586970982","0.0078539742","-0.00879096478","3.60309043e-06","-0.00114592399","0.0577096911","0.00263039223","0.00594789805","0.00778777729","-4.29255314e-07","3.60309043e-06","0.0107912034","0.0577096911","0.00642079056","0.0641304816","16958.0707","17066.9553"
"-0.0585558806","-0.0344429619","0.0255627055","0.0691352259","0.0200081774","-9.01211668e-05","0.878382855","-0.0585558806","-0.0300448331","0.0281837628","0.00638324382","0.0200081774","0.0560117931","0.878382855","0.0216171451","0.9","10092.0187","10314.6334"
"-0.00596857633","-0.00227447469","0.0113966154","0.00683849127","4.24284985e-05","-0.000688704387","0.311676661","-0.00596857633","-0.00221694661","0.0114913391","6.38361465e-06","4.24284985e-05","0.0740275593","0.311676661","0.00934577976","0.321022441","11908.2916","12019.5886"
"-0.0545612071","-0.0252045833","0.0263592965","0.0656628293","0.0370371456","-0.0021124916","0.852819011","-0.0545612071","-0.0221830052","0.0286441172","0.0143858693","0.0370371456","0.20825356","0.852819011","0.0471809895","0.9","5660.7116","5938.06184"
"-0.0103102206","-0.00335474043","0.0123647171","0.0102706471","0.000389527722","-0.00122649462","0.866382342","-0.0103102206","-0.00322310203","0.0125360214","0.000130516285","0.000389527722","0.158381856","0.866382342","0.00813343629","0.874515779","6247.18956","6298.02048"
"-0.000296784489","-0.000166034888","0.0132205777","0.000306145876","9.44387397e-06","-0.000828253478","0.205438684","-0.000296784489","-0.000165943828","0.0132266993","2.34306734e-06","9.44387397e-06","0.067691821","0.205438684","0.0122450946","0.217683778","10401.9892","10529.3637"
"-0.00690810063","-0.00499950735","0.0129273629","0.0156076072","0.0070949514","-0.00312099174","0.879398678","-0.00690810063","-0.00478646251","0.0130831519","0.00115303563","0.0070949514","0.231075535","0.879398678","0.0206013217","0.9","1837.71399","1875.84386"
"0.0125922318","0.0256793692","0.0059790225","-0.0422573015","0.000228416525","-0.000935033324","0.105405459","0.0125922318","0.0272906315","0.0057586305","5.56597961e-05","0.000228416525","0.0244177457","0.105405459","0.00128670519","0.106692164","10355.5661","10368.8937"
"-0.000869817576","-0.000458333679","0.000378257103","0.00112078705","3.52154422e-06","-1.14347618e-06","0.00777971634","-0.000869817576","-0.00045690794","0.000378760154","4.62549113e-07","3.52154422e-06","0.00673625942","0.00777971634","0.000173270971","0.00795298731","8360.85804","8362.30674"
"0.0014447065","0.000680386132","0.00082905269","-0.00157067092","2.88967575e-05","-2.20898304e-05","0.0389297722","0.0014447065","0.000683208341","0.000827294612","4.57168333e-06","2.88967575e-05","0.0162260031","0.0389297722","0.00139028134","0.0403200536","5940.99727","5949.25716"
"0.0149743795","0.0174113002","0.0178198171","-0.0200717585","4.13007964e-05","-0.00129796873","-0.0109442707","0.0149743795","0.0176600199","0.0172608139","3.05768946e-06","4.13007964e-05","0.00712203895","-0.0109442707","0.0288770705","0.0179327997","32035.0402","32960.1566"
"-0.00441651653","-0.00211275999","0.0026306154","0.00412146856","0.000130849248","-5.5241837e-07","0.0449968405","-0.00441651653","-0.00209517086","0.0026479043","2.33626923e-05","0.000130849248","0.00248551584","0.0449968405","0.000353104266","0.0453499447","11204.4831","11208.44"
"0.00689773278","0.00348659686","0.0051798408","-0.00622272066","8.97597539e-05","-5.75350236e-05","0.507685377","0.00689773278","0.00352342937","0.00512660445","1.64963167e-05","8.97597539e-05","0.00619728047","0.507685377","0.00937367451","0.517059052","2327.12016","2348.93579"
"0.0235321551","0.0195044159","0.0124295566","-0.025599156","0.000517710144","-0.00382300182","0.0855787899","0.0235321551","0.0199637622","0.0119167026","0.000214243514","0.000517710144","0.028674577","0.0855787899","0.0265616799","0.11214047","25952.9198","26642.63"
